payout date,payout paypal id,payout paid to,item date,item type,description,upc,isrc,bandcamp id,fees,paid to you,buyer country,VATable total for EU physical sales,tax withholding,collection society share
2026-03-08 05:56:13 UTC,7DE78095YA015531E,finance@dark-tunes.com,2026-03-06 13:21:45 UTC,digital,Unlovable (Thank You For Hating),4260363821902,,145538005,0.13,1.37,US,,,
2026-03-08 05:56:13 UTC,7DE78095YA015531E,finance@dark-tunes.com,2026-03-06 10:40:03 UTC,digital,Might Of The Night,,,4168016496,0.19,1.64,IT,,,0.17
2026-03-08 05:56:13 UTC,7DE78095YA015531E,finance@dark-tunes.com,2026-03-06 10:39:36 UTC,digital,Suffer In Silence,,,3007774510,0.19,1.64,IT,,,0.17
2026-03-08 05:56:13 UTC,7DE78095YA015531E,finance@dark-tunes.com,2026-03-06 10:37:27 UTC,digital,Chain of Command,4260363821827,,3910228222,0.19,1.64,IT,,,0.17
2026-03-08 05:56:13 UTC,7DE78095YA015531E,finance@dark-tunes.com,2026-03-06 10:36:54 UTC,digital,Resonate,4260363821728,,3764823888,0.16,1.17,GB,,,0.17
2026-03-08 05:56:13 UTC,7DE78095YA015531E,finance@dark-tunes.com,2026-03-06 09:42:39 UTC,digital,The Spell,4260363822121,,1793461993,0.16,1.17,DE,,,0.17
2026-03-08 05:56:13 UTC,7DE78095YA015531E,finance@dark-tunes.com,2026-03-06 08:19:10 UTC,digital,The Spell,4260363822121,,1306348924,0.15,1.85,US,,,
2026-03-08 05:56:13 UTC,7DE78095YA015531E,finance@dark-tunes.com,2026-03-08 05:56:13 UTC,payout fee,,,,,-0.85,-0.85,,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 05:33:11 UTC,digital,dark FEMME (Vol. 1),4260363822336,,2766063816,0.58,9.42,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 04:52:12 UTC,digital,dark FEMME (Vol. 1),4260363822336,,2966265800,0.59,9.41,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 04:47:44 UTC,digital,dark FEMME (Vol. 1),4260363822336,,875666550,0.61,10.39,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 04:45:59 UTC,digital,dark FEMME (Vol. 1),4260363822336,,3039131196,0.58,9.42,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 04:11:03 UTC,digital,HELLFIRE,4260363822114,,406496717,0.57,9.43,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 04:02:58 UTC,digital,Heaven Can't Heal,4260363820011,,3642652737,0.59,9.41,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 01:04:46 UTC,digital,dark FEMME (Vol. 1),4260363822336,,1567053129,0.59,9.41,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 00:21:40 UTC,digital,Heaven Can't Heal,4260363820011,,2356611309,0.59,9.41,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 23:28:38 UTC,digital,Heaven Can't Heal,4260363820011,,3587421527,0.59,9.41,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 23:19:31 UTC,digital,HELLFIRE,4260363822114,,807380454,0.73,8.17,GB,,,1.10
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 22:30:58 UTC,digital,dark FEMME (Vol. 1),4260363822336,,2366102042,0.59,10.41,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 21:01:05 UTC,digital,Manifest,4260363822176,,2152816527,0.61,7.38,DE,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 18:40:53 UTC,digital,Ivory Tower,4260363816632,,3664919292,0.62,10.98,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 18:38:00 UTC,digital,dark FEMME (Vol. 1),4260363822336,,4079049893,0.57,9.43,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 17:55:34 UTC,digital,Nostalgia,4260363820448,,426193486,0.89,13.11,DK,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 17:08:07 UTC,digital,Rebirth,4260363821964,,3653128307,0.44,6.22,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 17:08:07 UTC,digital,The Spell,4260363822121,,3653128307,0.10,1.40,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 16:13:24 UTC,digital,dark FEMME (Vol. 1),4260363822336,,657180076,0.57,9.43,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 15:53:39 UTC,digital,dark FEMME (Vol. 1),4260363822336,,3628721466,0.73,8.17,AT,,,1.10
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 15:32:52 UTC,digital,Melancolia,4260363822152,,1228582818,0.46,11.54,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 15:32:52 UTC,digital,dark FEMME (Vol. 1),4260363822336,,1228582818,0.38,9.62,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 15:32:52 UTC,digital,Furious Passion (feat. Kylreez),4260363821971,,1228582818,0.06,1.44,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 15:04:45 UTC,digital,Melancolia,4260363822152,,753671909,0.61,11.39,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 14:54:18 UTC,digital,dark FEMME (Vol. 1),4260363822336,,2927464381,0.59,9.41,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 14:31:36 UTC,digital,Heaven Can't Heal,4260363820011,,820133105,0.61,11.39,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 14:00:52 UTC,digital,Rebirth,4260363821964,,3920868825,0.60,5.33,DE,,,0.73
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 13:50:34 UTC,digital,dark FEMME (Vol. 1),4260363822336,,2719153712,0.58,9.42,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 13:15:37 UTC,digital,dark FEMME (Vol. 1),4260363822336,,4059971676,0.52,8.39,NL,,,2.93
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 13:15:37 UTC,digital,HELLFIRE,4260363822114,,4059971676,0.52,8.38,NL,,,2.93
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 13:15:37 UTC,digital,Rebirth,4260363821964,,4059971676,0.34,5.58,NL,,,2.93
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 12:39:25 UTC,digital,Melancolia,4260363822152,,1065935811,0.63,11.37,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 12:22:47 UTC,digital,dark FEMME (Vol. 1),4260363822336,,3399327175,0.81,19.19,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 12:20:52 UTC,digital,dark FEMME (Vol. 1),4260363822336,,3378548688,0.57,9.43,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 09:59:10 UTC,digital,full digital discography (8 releases),,,2622130477,0.75,15.93,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 09:26:26 UTC,digital,Nostalgia,4260363820448,,3602170660,0.81,9.87,FR,,,1.32
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 03:18:42 UTC,digital,The Spell,4260363822121,,2487621379,0.12,1.38,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 02:27:25 UTC,digital,dark FEMME (Vol. 1),4260363822336,,2924665819,0.56,9.44,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 01:53:09 UTC,digital,HELLFIRE,4260363822114,,2187671173,0.54,9.46,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-07 01:11:06 UTC,digital,dark FEMME (Vol. 1),4260363822336,,570606302,0.64,14.36,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 23:24:20 UTC,digital,Manifest,4260363822176,,2329533129,0.13,1.20,DE,,,0.17
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 22:50:41 UTC,digital,Heaven Can't Heal,4260363820011,,1420264661,0.54,9.46,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 21:55:39 UTC,digital,HELLFIRE,4260363822114,,1873709427,0.70,9.30,GB,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 21:52:41 UTC,digital,Rebirth,4260363821964,,1256534011,0.58,5.35,GB,,,0.73
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 19:57:32 UTC,digital,dark FEMME (Vol. 1),4260363822336,,1663664589,0.70,8.20,DE,,,1.10
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 19:12:46 UTC,digital,Club Takeover,,,1877995435,0.32,8.68,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 19:12:46 UTC,digital,Harsh is Back,,,1877995435,0.46,12.54,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 19:12:46 UTC,digital,Rave The Grave,4260363821520,,1877995435,0.05,1.45,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 18:44:14 UTC,digital,dark FEMME (Vol. 1),4260363822336,,1870589673,0.70,8.20,DE,,,1.10
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 18:21:45 UTC,digital,dark FEMME (Vol. 1),4260363822336,,1747171067,0.66,8.24,IT,,,1.26
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 18:21:45 UTC,digital,The Spell,4260363822121,,1747171067,0.10,1.24,IT,,,1.26
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 18:17:33 UTC,digital,Melancolia,4260363822152,,1354639098,0.59,11.41,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 18:05:05 UTC,digital,dark FEMME (Vol. 1),4260363822336,,1508484423,0.70,8.20,GB,,,1.10
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 16:49:02 UTC,digital,dark FEMME (Vol. 1),4260363822336,,2886102153,0.70,8.20,GB,,,1.10
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 16:42:09 UTC,digital,dark FEMME (Vol. 1),4260363822336,,3397657304,0.54,9.46,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 16:11:03 UTC,digital,The Time,,,4216294359,0.56,4.78,DE,,,0.66
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 14:53:31 UTC,digital,Rebirth,4260363821964,,2588242193,0.58,5.35,DE,,,0.73
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 13:53:51 UTC,digital,dark FEMME (Vol. 1),4260363822336,,312217388,0.70,8.20,GB,,,1.10
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 13:27:23 UTC,digital,dark FEMME (Vol. 1),4260363822336,,1395723341,0.56,10.44,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 12:08:29 UTC,digital,All These monsters,,,3959009538,0.43,8.57,GR,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 12:08:29 UTC,digital,Lullabies For The Dead,,,3959009538,0.47,9.52,GR,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 12:06:19 UTC,digital,Rebirth,4260363821964,,2550920812,0.62,6.65,DE,,,0.73
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 11:55:58 UTC,digital,Painted Holograms,859728987984,,1724232006,0.56,9.43,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 11:55:31 UTC,digital,dark FEMME (Vol. 1),4260363822336,,3991322053,0.55,9.45,US,,,
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 11:41:51 UTC,digital,dark FEMME (Vol. 1),4260363822336,,3453472894,0.70,8.20,DE,,,1.10
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 11:06:10 UTC,digital,Rebirth,4260363821964,,3275409364,0.58,5.35,GB,,,0.73
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-06 09:40:34 UTC,digital,Sad living + Sad mind,,,3563980431,0.70,8.20,GB,,,1.10
2026-03-08 05:56:18 UTC,0XE009952H923090Y,finance@dark-tunes.com,2026-03-08 05:56:18 UTC,payout fee,,,,,-0.85,-0.85,,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-08 01:14:19 UTC,digital,dark FEMME (Vol. 1),4260363822336,,4126844816,0.59,8.41,US,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 22:33:59 UTC,digital,Manifest,4260363822176,,3528507461,1.16,21.34,DE,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 20:10:13 UTC,digital,Poison,,,784765579,0.51,7.40,SE,,,3.63
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 20:10:13 UTC,digital,Start,,,784765579,0.50,7.39,SE,,,3.63
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 20:10:13 UTC,digital,DARKPOP,4260363814447,,784765579,0.66,9.61,SE,,,3.63
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 07:59:23 UTC,digital,Empire (Deluxe),4260363819084,,800528368,0.79,9.89,NZ,,,1.32
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 07:57:54 UTC,digital,dark FEMME (Vol. 1),4260363822336,,3187266162,0.58,9.42,US,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-08 02:52:33 UTC,digital,Melancolia,4260363822152,,3066990000,0.73,8.75,AU,,,1.32
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 20:06:38 UTC,digital,dark FEMME (Vol. 1),4260363822336,,1563338482,0.75,8.95,DE,,,1.10
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 19:13:21 UTC,digital,Blind - Original First Demo Release 2002,,,2279799376,0.23,2.45,DE,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 19:13:21 UTC,digital,Farewell Impressions,,,2279799376,0.02,0.21,DE,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 19:13:21 UTC,digital,Touching Ground (Prognosis),,,2279799376,0.02,0.21,DE,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 19:13:21 UTC,digital,Herz (3AM DJ Mix),,,2279799376,0.02,0.21,DE,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 19:13:21 UTC,digital,Duellum/Prolog,,,2279799376,0.02,0.20,DE,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 19:13:21 UTC,digital,Moths (Single),,,2279799376,0.04,0.41,DE,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 19:13:21 UTC,digital,Let It Rain Love,,,2279799376,0.02,0.20,DE,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 19:13:21 UTC,digital,Amnesia (feat. SITD),,,2279799376,0.02,0.20,DE,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 19:13:21 UTC,digital,Live at WGT 2012,,,2279799376,0.16,1.63,DE,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 16:19:52 UTC,digital,Melancolia,4260363822152,,2170718830,0.63,11.97,US,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 10:30:46 UTC,digital,dark FEMME (Vol. 1),4260363822336,,4213741016,0.99,15.91,IT,,,1.10
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-07 06:19:52 UTC,digital,dark FEMME (Vol. 1),4260363822336,,4161801061,0.73,19.27,US,,,
2026-03-09 05:52:23 UTC,2YY81692DH788591R,finance@dark-tunes.com,2026-03-09 05:52:23 UTC,payout fee,,,,,-0.85,-0.85,,,,
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-08 02:31:00 UTC,digital,The Spell,4260363822121,,2864211726,0.13,1.22,US,,,
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-08 01:02:41 UTC,digital,Shaman (v.2),,,1018262721,0.12,1.05,US,,,
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 23:37:04 UTC,digital,Manifest (Single),4260363822176,,4068562448,0.15,1.03,AU,,,0.17
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 21:44:01 UTC,digital,The Spell,4260363822121,,3452008497,0.13,1.22,US,,,
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 15:08:31 UTC,digital,Manifest (Single),4260363822176,,1960063352,0.16,1.64,US,,,
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 14:29:35 UTC,digital,Manifest,4260363822176,,3473007060,0.16,1.02,GB,,,0.17
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 06:29:24 UTC,digital,Original Sin (feat. Chris Pohl) (Radio Edit),4260363821773,,4076242848,0.11,1.40,US,,,
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 06:29:24 UTC,digital,Unlovable (Thank You For Hating),4260363821902,,4076242848,0.10,1.39,US,,,
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 22:06:19 UTC,digital,Gezeiten,,,3672520860,0.23,2.47,AT,,,
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 20:44:14 UTC,digital,BASSCALATE - Time To Thrive,,,2477069170,0.13,1.22,US,,,
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 13:40:23 UTC,digital,Manifest,4260363822176,,2785997976,0.14,1.08,DE,,,0.17
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 13:40:23 UTC,digital,Amnesia (feat. SITD),,,2785997976,0.05,0.36,DE,,,0.17
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 07:15:22 UTC,digital,(The Edge Of) Dusk,4260363822107,,2314732712,0.13,1.37,US,,,
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 07:10:16 UTC,digital,Manifest,4260363822176,,1647582864,0.16,1.17,DE,,,0.17
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-07 06:17:04 UTC,digital,Abstraction,4260363822039,,3838718406,0.13,1.37,US,,,
2026-03-09 05:52:23 UTC,4C9666777M439445H,finance@dark-tunes.com,2026-03-09 05:52:23 UTC,payout fee,,,,,-0.19,-0.19,,,,
2026-03-10 05:51:27 UTC,18877171DV606400Y,finance@dark-tunes.com,2026-03-08 14:53:08 UTC,digital,The Battle Of Metal Vol.3,4260363811132,,2273411913,0.47,7.43,IE,,,5.06
2026-03-10 05:51:27 UTC,18877171DV606400Y,finance@dark-tunes.com,2026-03-08 14:53:08 UTC,digital,The Battle Of Metal Vol.4,,,2273411913,0.56,8.92,IE,,,5.06
2026-03-10 05:51:27 UTC,18877171DV606400Y,finance@dark-tunes.com,2026-03-08 14:53:08 UTC,digital,The Battle Of Metal Vol.5,,,2273411913,0.52,8.17,IE,,,5.06
2026-03-10 05:51:27 UTC,18877171DV606400Y,finance@dark-tunes.com,2026-03-08 14:53:08 UTC,digital,The Battle Of Metal Vol.6,,,2273411913,0.61,9.65,IE,,,5.06
2026-03-10 05:51:27 UTC,18877171DV606400Y,finance@dark-tunes.com,2026-03-10 05:51:27 UTC,payout fee,,,,,-0.34,-0.34,,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-09 03:10:27 UTC,digital,Manifest,4260363822176,,1769565424,0.13,1.22,US,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 23:58:23 UTC,digital,Techno Viking (ACCESSORY Remix),4260363821001,,2251927100,0.10,1.25,US,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 23:58:23 UTC,digital,The Spell,4260363822121,,2251927100,0.10,1.25,US,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 14:07:49 UTC,digital,Blind - Original First Demo Release 2002,,,1162423493,0.11,0.79,DE,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 14:05:16 UTC,digital,Gezeiten,,,4087213708,0.35,4.15,DE,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 14:03:55 UTC,digital,Dekadenz,,,2874613427,0.35,4.15,DE,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 14:02:07 UTC,digital,Monumentum,,,2117478891,0.11,0.79,DE,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 13:57:25 UTC,digital,Artificial,,,1441601931,0.30,3.48,DE,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 11:13:45 UTC,digital,(The Edge Of) Dusk,4260363822107,,495895107,0.14,1.21,UA,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 11:12:42 UTC,digital,Gravity,4260363820394,,1407585425,0.14,1.21,UA,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 20:17:34 UTC,digital,everytime,4260363818179,,1799366190,0.14,1.05,IT,,,0.33
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 20:17:34 UTC,digital,2 Hearts,4260363820981,,1799366190,0.13,1.05,IT,,,0.33
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 15:01:44 UTC,digital,Dirty Evil Women,,,3013418992,0.10,0.80,US,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-08 10:01:06 UTC,digital,The Spell,4260363822121,,1299757203,0.15,1.20,CH,,,
2026-03-10 05:51:58 UTC,3Y3585815C6676748,finance@dark-tunes.com,2026-03-10 05:51:58 UTC,payout fee,,,,,-0.24,-0.24,,,,
2026-03-11 05:52:01 UTC,97T05731WE389011W,finance@dark-tunes.com,2026-03-09 07:30:14 UTC,digital,The Hunt,4260363820677,,2080418826,0.73,7.17,DE,,,1.10
2026-03-11 05:52:01 UTC,97T05731WE389011W,finance@dark-tunes.com,2026-03-10 02:56:40 UTC,digital,dark FEMME (Vol. 1),4260363822336,,1354233563,0.67,7.23,AU,,,1.10
2026-03-11 05:52:01 UTC,97T05731WE389011W,finance@dark-tunes.com,2026-03-11 05:52:01 UTC,payout fee,,,,,-0.14,-0.14,,,,
2026-03-11 05:52:10 UTC,5GF60052GP104304A,finance@dark-tunes.com,2026-03-10 01:04:42 UTC,digital,Dirty Dark Electro (SUPPRESSOR RMX),,,1644711793,0.12,0.96,US,,,
2026-03-11 05:52:10 UTC,5GF60052GP104304A,finance@dark-tunes.com,2026-03-09 18:31:51 UTC,digital,Domination,,,2290154822,0.10,0.80,US,,,
2026-03-11 05:52:10 UTC,5GF60052GP104304A,finance@dark-tunes.com,2026-03-10 00:40:58 UTC,digital,Crazy (Original Edit),,,1235442800,0.11,0.79,DE,,,
2026-03-11 05:52:10 UTC,5GF60052GP104304A,finance@dark-tunes.com,2026-03-09 21:20:15 UTC,digital,The City Sleeps,,,1120191645,0.16,1.19,SE,,,
2026-03-11 05:52:10 UTC,5GF60052GP104304A,finance@dark-tunes.com,2026-03-11 05:52:10 UTC,payout fee,,,,,-0.04,-0.04,,,,
2026-03-12 05:50:16 UTC,51V57710EM8256321,finance@dark-tunes.com,2026-03-11 03:44:06 UTC,digital,The Spell,4260363822121,,1135097542,0.09,1.27,US,,,
2026-03-12 05:50:16 UTC,51V57710EM8256321,finance@dark-tunes.com,2026-03-11 03:44:06 UTC,digital,Abstraction,4260363822039,,1135097542,0.09,1.27,US,,,
2026-03-12 05:50:16 UTC,51V57710EM8256321,finance@dark-tunes.com,2026-03-11 03:44:06 UTC,digital,Tonight,4260363821209,,1135097542,0.08,1.27,US,,,
2026-03-12 05:50:16 UTC,51V57710EM8256321,finance@dark-tunes.com,2026-03-11 03:44:06 UTC,digital,Close To Me,4260363821131,,1135097542,0.08,1.27,US,,,
2026-03-12 05:50:16 UTC,51V57710EM8256321,finance@dark-tunes.com,2026-03-11 03:44:06 UTC,digital,Ashes,4260363820813,,1135097542,0.08,1.27,US,,,
2026-03-12 05:50:16 UTC,51V57710EM8256321,finance@dark-tunes.com,2026-03-11 03:44:06 UTC,digital,Drizzle,4260363820738,,1135097542,0.08,1.26,US,,,
2026-03-12 05:50:16 UTC,51V57710EM8256321,finance@dark-tunes.com,2026-03-11 03:44:06 UTC,digital,Within The Veil,4260363820684,,1135097542,0.08,1.26,US,,,
